DateTime,Load,PV
2019-06-14 06:00,0.157054089959259,0.182139678161905
2019-06-14 06:15,0.168257738559259,0.154800106980952
2019-06-14 06:30,0.165709746614815,0.293570371593651
2019-06-14 06:45,0.169371535955556,0.205015349225397
2019-06-14 07:00,0.170329031803704,0.152354247222222
2019-06-14 07:15,0.18124269007037,0.238804884380952
2019-06-14 07:30,0.185430392548148,0.322064370587301
2019-06-14 07:45,0.164802642411111,0.185590203993651
2019-06-14 08:00,0.180044981325926,0.0733917959142857
2019-06-14 08:15,0.173636718985185,0.13818126275873
2019-06-14 08:30,0.190849524907407,0.147416839063492
2019-06-14 08:45,0.174950384825926,0.455172995495238
2019-06-14 09:00,0.178310782933333,0.527350476231746
2019-06-14 09:15,0.180315762111111,0.528375869060317
2019-06-14 09:30,0.194101666518519,0.513573022587301
2019-06-14 09:45,0.194106119144445,0.481373302476191
2019-06-14 10:00,0.180630961281481,0.424799832044444
2019-06-14 10:15,0.168864138903704,0.397425247619048
2019-06-14 10:30,0.200583241007407,0.398828925428571
2019-06-14 10:45,0.195927243944444,0.536498487434921
2019-06-14 11:00,0.191065078662963,0.533010808447619
2019-06-14 11:15,0.195253564385185,0.463192812666667
2019-06-14 11:30,0.193027060762963,0.488987669615873
2019-06-14 11:45,0.191064998,0.418651449666667
2019-06-14 12:00,0.2058156076,0.533968924114286
2019-06-14 12:15,0.190715781533333,0.536184550168254
2019-06-14 12:30,0.185275081603704,0.528907078825397
2019-06-14 12:45,0.197025016644444,0.517404886707937
2019-06-14 13:00,0.198332151807407,0.498655038450794
2019-06-14 13:15,0.198921412607407,0.351060940028572
2019-06-14 13:30,0.203853919448148,0.313449149726984
2019-06-14 13:45,0.194945294588889,0.507903985453968
2019-06-14 14:00,0.189895386177778,0.526505196980953
2019-06-14 14:15,0.189189182777778,0.494158600974603
2019-06-14 14:30,0.188669000748148,0.525236954095238
2019-06-14 14:45,0.180867127807407,0.512552203050794
2019-06-14 15:00,0.187633242318519,0.469074115492064
2019-06-14 15:15,0.178512123303704,0.335399461746032
2019-06-14 15:30,0.166913968440741,0.384615243384127
2019-06-14 15:45,0.172279980555556,0.281696381069841
2019-06-14 16:00,0.133820334740741,0.310121652193651
2019-06-14 16:15,0.108720693596296,0.201642349457143
2019-06-14 16:30,0.142778475422222,0.168142296111111
2019-06-14 16:45,0.0916111334666666,0.179521985774603
2019-06-14 17:00,0.113845649066667,0.205983804809524
2019-06-14 17:15,0.0841428444333333,0.192501476736508
2019-06-14 17:30,0.086127997662963,0.181704045288889
2019-06-14 17:45,0.0989455722074074,0.150245504568254
2019-06-14 18:00,0.0753654148074074,0.0835899219904762
2019-06-14 18:15,0.0831230859592592,0.0422116293777778
2019-06-14 18:30,0.0803641387962963,0.0263747418984127
2019-06-14 18:45,0.0723571460703704,0.0267230065301587
2019-06-14 19:00,0.0688222503592593,0.0166969377142857
2019-06-14 19:15,0.0793287523851852,0.00569750153015873
2019-06-14 19:30,0.0818405770111111,0.00124538868253968
2019-06-14 19:45,0.0714930579,1.46505365079365e-05
2019-06-14 20:00,0.0674078837148149,0
2019-06-14 20:15,0.0860340591444444,0
2019-06-14 20:30,0.0614948808851852,0
2019-06-14 20:45,0.0645965453148148,0
2019-06-14 21:00,0.0898627361259259,0
2019-06-14 21:15,0.0721123479148148,0
2019-06-14 21:30,0.0636602110333333,0
2019-06-14 21:45,0.0871305074962963,0
2019-06-14 22:00,0.0616571298629629,0
2019-06-14 22:15,0.0650016675185185,0
2019-06-14 22:30,0.0661192451777778,0
2019-06-14 22:45,0.0855938138703703,0
2019-06-14 23:00,0.0609739786407407,0
2019-06-14 23:15,0.0656757015,0
2019-06-14 23:30,0.0696109511518518,0
2019-06-14 23:45,0.0749194717777778,0
2019-06-15 00:00,0.0621765969962963,0
2019-06-15 00:15,0.0627489858481481,0
2019-06-15 00:30,0.0601692888148148,0
2019-06-15 00:45,0.0707960732814814,0
2019-06-15 01:00,0.0727644963037037,0
2019-06-15 01:15,0.0654847830333334,0
2019-06-15 01:30,0.0579949924037037,0
2019-06-15 01:45,0.0582216631222222,0
2019-06-15 02:00,0.0776548741185185,0
2019-06-15 02:15,0.0699336532259259,0
2019-06-15 02:30,0.0635418190703704,0
2019-06-15 02:45,0.0591049523851851,0
2019-06-15 03:00,0.0619866377814815,0
2019-06-15 03:15,0.075205077725926,0
2019-06-15 03:30,0.0736620273407407,0
2019-06-15 03:45,0.0579800208777778,0.000127321298412698
2019-06-15 04:00,0.0603138176037037,0.00711233432063492
2019-06-15 04:15,0.0603258556259259,0.00944002240000001
2019-06-15 04:30,0.0733882177407407,0.0139369618730159
2019-06-15 04:45,0.0615204051666667,0.0248884268253968
2019-06-15 05:00,0.065037360137037,0.00614772361587302
2019-06-15 05:15,0.0628551680777778,0.0512319355174603
2019-06-15 05:30,0.0626484274037037,0.0700146111269841
2019-06-15 05:45,0.0872405717888889,0.029744410784127
2019-06-15 06:00,0.0685047146962963,0.0753495982031746
2019-06-15 06:15,0.0626509592074074,0.120337341634921
2019-06-15 06:30,0.0659402591037037,0.214684129647619
2019-06-15 06:45,0.0813585089185185,0.232380861361905
2019-06-15 07:00,0.0748131178666667,0.267705482565079
2019-06-15 07:15,0.0710283717518518,0.429091019746032
2019-06-15 07:30,0.0686845583,0.197270112920635
2019-06-15 07:45,0.0828147097703704,0.0792793286571429
2019-06-15 08:00,0.0779808340148148,0.0580689518666666
2019-06-15 08:15,0.0578099622962963,0.0706274213396826
2019-06-15 08:30,0.0594589822481481,0.222539427060317
2019-06-15 08:45,0.0744228122037037,0.252111620463492
2019-06-15 09:00,0.0750396163074074,0.243040288996826
2019-06-15 09:15,0.0636124170925926,0.247418936774603
2019-06-15 09:30,0.0655350748333333,0.353008088368254
2019-06-15 09:45,0.0837899894555556,0.316290073336508
2019-06-15 10:00,0.0561558823222222,0.300867953225397
2019-06-15 10:15,0.0610682088851852,0.353191011190476
2019-06-15 10:30,0.0817871288962963,0.369415091180952
2019-06-15 10:45,0.065356867525926,0.392335854768254
2019-06-15 11:00,0.0684624341074074,0.357979802888889
2019-06-15 11:15,0.0841250777481481,0.448561972053969
2019-06-15 11:30,0.0630579363111111,0.459118620253968
2019-06-15 11:45,0.0878815156333334,0.3732181306
2019-06-15 12:00,0.0676071199888889,0.414613067701587
2019-06-15 12:15,0.0614942874592592,0.454959631279365
2019-06-15 12:30,0.0899646118259259,0.52302467132381
2019-06-15 12:45,0.0627065230111111,0.475228612549206
2019-06-15 13:00,0.0926292525962963,0.436330347438095
2019-06-15 13:15,0.0738717548518519,0.326784335419048
2019-06-15 13:30,0.077393530362963,0.455004097177778
2019-06-15 13:45,0.0677228490111111,0.346309246339683
2019-06-15 14:00,0.0679858776074075,0.240666848276191
2019-06-15 14:15,0.0833556961777778,0.324549717860317
2019-06-15 14:30,0.0658082919037037,0.300206678698413
2019-06-15 14:45,0.0936514020444444,0.368028066631746
2019-06-15 15:00,0.0660930029074074,0.133876629
2019-06-15 15:15,0.085223302937037,0.461527693368254
2019-06-15 15:30,0.0573568839111111,0.520719676971429
2019-06-15 15:45,0.0906593114925926,0.442566827111111
2019-06-15 16:00,0.0654529733888889,0.441048008622222
2019-06-15 16:15,0.0893624390740741,0.399733541936508
2019-06-15 16:30,0.0658996947481481,0.142204352498413
2019-06-15 16:45,0.0778610065259259,0.193738453009524
2019-06-15 17:00,0.0744416200148149,0.292084323339683
2019-06-15 17:15,0.0579156487888889,0.238578887234921
2019-06-15 17:30,0.0784072459037037,0.132857234520635
2019-06-15 17:45,0.0759289599703703,0.106229527587302
2019-06-15 18:00,0.0617652105111111,0.0912677037555556
2019-06-15 18:15,0.0813500783703704,0.106900581139683
2019-06-15 18:30,0.0694935636518518,0.0990522100317461
2019-06-15 18:45,0.0642792637481482,0.0751852359904762
2019-06-15 19:00,0.0760721592444444,0.0564284406253968
2019-06-15 19:15,0.0695213610222222,0.0325323845555555
2019-06-15 19:30,0.0651928531888889,0.0173384843777778
2019-06-15 19:45,0.0800870840814815,0.00671979932380953
2019-06-15 20:00,0.0771553889518518,0.000750334955555556
2019-06-15 20:15,0.0634146214962963,0
2019-06-15 20:30,0.0605137450370371,0
2019-06-15 20:45,0.0777590414703704,0
2019-06-15 21:00,0.0667079363407408,0
2019-06-15 21:15,0.0669363104185185,0
2019-06-15 21:30,0.0806830761740741,0
2019-06-15 21:45,0.0698161296962963,0
2019-06-15 22:00,0.0564248674074074,0
2019-06-15 22:15,0.0618659792851852,0
2019-06-15 22:30,0.0731425665259259,0
2019-06-15 22:45,0.0759958839703704,0
2019-06-15 23:00,0.0583663147407408,0
2019-06-15 23:15,0.0574859229925926,0
2019-06-15 23:30,0.0592397524148148,0
2019-06-15 23:45,0.0835133555518519,0
2019-06-16 00:00,0.0653677087296296,0
2019-06-16 00:15,0.0624421059296296,0
2019-06-16 00:30,0.0595079717333333,0
2019-06-16 00:45,0.0780271422777778,0
2019-06-16 01:00,0.0634291577185185,0
2019-06-16 01:15,0.0590668991,0
2019-06-16 01:30,0.0645141764814815,0
2019-06-16 01:45,0.0720266547185185,0
2019-06-16 02:00,0.0753230948407408,0
2019-06-16 02:15,0.0598596193703703,0
2019-06-16 02:30,0.0598749326037037,0
2019-06-16 02:45,0.060391645,0
2019-06-16 03:00,0.0797198443444444,0
2019-06-16 03:15,0.0730386948814815,0.000288248098412698
2019-06-16 03:30,0.0542116207370371,0.00284068522539683
2019-06-16 03:45,0.0583882755296296,0.00851090571111111
2019-06-16 04:00,0.0598340341222222,0.0168091619555556
2019-06-16 04:15,0.0678896222592592,0.023983071152381
2019-06-16 04:30,0.0730955658740741,0.0409746887047619
2019-06-16 04:45,0.0583462279925926,0.0662373218063492
2019-06-16 05:00,0.0643472652740741,0.0932380750666666
2019-06-16 05:15,0.0780658881962963,0.128361771533333
2019-06-16 05:30,0.0622250273111111,0.165799955996825
2019-06-16 05:45,0.0619136430296296,0.212749192888889
2019-06-16 06:00,0.0836237792074074,0.256880225031746
2019-06-16 06:15,0.0658910090703704,0.299325661828572
2019-06-16 06:30,0.0737952519888889,0.354425855501587
2019-06-16 06:45,0.0625218318592592,0.417078535663492
2019-06-16 07:00,0.0668193333777778,0.305170607104762
2019-06-16 07:15,0.0802630913074074,0.480700669263492
2019-06-16 07:30,0.0612698794185185,0.502454418768254
2019-06-16 07:45,0.0789625658333333,0.384836994006349
